AC_TYPE,AC_DISPATCHED,AC_EFFECTIVE,ROCKETS,BULLETS,UNIT,DATE,TOTAL_MUNITIONS_LBS,AC_LOST,CASUALTIES,AC_DESTROYED,AC_DAMAGED
F80,46,45,74,254,49th Fighter Bomber Group,8/1/1950,,0,0,0,
F80,39,39,16,468,8th Fighter Bomber Group,8/1/1950,,1,1,0,
F80,39,39,38,269,8th Fighter Bomber Group,8/1/1950,,0,0,0,
F80,42,42,56,428,8th Fighter Bomber Group,8/1/1950,,0,0,0,
F80,43,43,125,310,35th Fighter Interceptor Group,8/2/1950,,0,0,0,2
F80,43,40,68,230,49th Fighter Bomber Group,8/2/1950,,0,0,0,
F80,43,41,44,100,49th Fighter Bomber Group,8/2/1950,,0,0,0,
F80,34,34,44,333,8th Fighter Bomber Group,8/2/1950,,0,0,0,1
F80,31,31,49,258,8th Fighter Bomber Group,8/2/1950,,0,0,0,1
F80,36,35,29,385,8th Fighter Bomber Group,8/2/1950,,0,0,0,
F80,35,35,79,186,35th Fighter Interceptor Group,8/3/1950,,0,0,0,
F80,27,26,48,222,49th Fighter Bomber Group,8/3/1950,,0,0,0,
F80,26,26,47,176,49th Fighter Bomber Group,8/3/1950,,0,0,0,
F80,23,23,59,202,8th Fighter Bomber Group,8/3/1950,,0,0,0,
F80,27,27,49,230,8th Fighter Bomber Group,8/3/1950,,0,0,0,
F80,28,28,44,292,8th Fighter Bomber Group,8/3/1950,,0,0,0,1
F80,39,39,85,316,35th Fighter Interceptor Group,8/4/1950,,0,0,0,
F80,31,27,50,181,49th Fighter Bomber Group,8/4/1950,,0,0,0,
F80,32,32,51,217,49th Fighter Bomber Group,8/4/1950,,0,0,0,
F80,31,31,61,351,8th Fighter Bomber Group,8/4/1950,,0,0,0,
F80,36,35,69,51,8th Fighter Bomber Group,8/4/1950,,0,0,0,
F80,33,30,53,328,8th Fighter Bomber Group,8/4/1950,,0,0,0,
F80,24,24,33,192,35th Fighter Interceptor Group,8/5/1950,,0,0,0,
F80,38,38,61,308,49th Fighter Bomber Group,8/5/1950,,0,0,0,1
F80,37,37,51,211,49th Fighter Bomber Group,8/5/1950,,0,0,0,
F80,37,37,69,337,8th Fighter Bomber Group,8/5/1950,,0,0,0,
F80,40,39,54,187,8th Fighter Bomber Group,8/5/1950,,0,0,0,
F80,37,37,58,364,8th Fighter Bomber Group,8/5/1950,,0,0,0,
F80,28,28,42,180,35th Fighter Interceptor Group,8/6/1950,,0,0,0,
F80,35,35,48,320,49th Fighter Bomber Group,8/6/1950,,0,0,0,
F80,36,34,65,298,49th Fighter Bomber Group,8/6/1950,,0,0,0,
F80,30,30,60,420,8th Fighter Bomber Group,8/6/1950,,0,0,0,
F80,30,30,53,176,8th Fighter Bomber Group,8/6/1950,,0,0,0,
F80,29,27,40,288,8th Fighter Bomber Group,8/6/1950,,0,0,0,
F80,39,39,85,378,49th Fighter Bomber Group,8/7/1950,,0,0,0,
F80,32,32,88,383,8th Fighter Bomber Group,8/7/1950,,0,0,0,
F80,36,35,60,157,8th Fighter Bomber Group,8/7/1950,,0,0,0,
F80,28,28,50,248,8th Fighter Bomber Group,8/7/1950,,0,0,0,
F80,44,42,92,414,49th Fighter Bomber Group,8/7/1950,,1,1,0,
F80,30,28,46,346,49th Fighter Bomber Group,8/8/1950,,0,0,0,
F80,31,30,59,269,49th Fighter Bomber Group,8/8/1950,,0,0,0,
F80,30,30,57,184,8th Fighter Bomber Group,8/8/1950,,0,0,0,
F80,28,28,34,125,8th Fighter Bomber Group,8/8/1950,,0,0,0,
F80,28,27,34,212,8th Fighter Bomber Group,8/8/1950,,0,0,0,
F80,27,26,28,152,49th Fighter Bomber Group,8/9/1950,,0,0,0,
F80,32,32,55,326,49th Fighter Bomber Group,8/9/1950,,0,0,0,
F80,30,30,60,186,8th Fighter Bomber Group,8/9/1950,,0,0,0,
F80,32,31,53,228,8th Fighter Bomber Group,8/9/1950,,0,0,0,
F80,31,31,57,357,8th Fighter Bomber Group,8/9/1950,,0,0,0,
F80,30,29,38,219,49th Fighter Bomber Group,8/10/1950,,0,0,0,
F80,33,32,46,206,49th Fighter Bomber Group,8/10/1950,,0,0,0,
F80,16,16,30,160,8th Fighter Bomber Group,8/10/1950,,0,0,0,
F80,24,23,31,144,8th Fighter Bomber Group,8/10/1950,,0,0,0,
F80,24,24,45,266,8th Fighter Bomber Group,8/10/1950,,0,0,0,
F80,28,28,52,280,35th Fighter Interceptor Group,8/10/1950,,0,0,0,
F80,32,32,57,250,49th Fighter Bomber Group,8/11/1950,,0,0,0,3
F80,43,41,76,374,49th Fighter Bomber Group,8/11/1950,,0,0,0,
F80,32,32,57,296,8th Fighter Bomber Group,8/11/1950,,0,0,0,
F80,25,25,32,177,49th Fighter Bomber Group,8/12/1950,,0,0,0,
F80,24,24,39,248,49th Fighter Bomber Group,8/12/1950,,0,0,0,
F80,27,27,44,272,8th Fighter Bomber Group,8/12/1950,,0,0,0,1
F80,28,28,43,207,49th Fighter Bomber Group,8/13/1950,,0,0,0,
F80,32,29,34,255,49th Fighter Bomber Group,8/13/1950,,0,0,0,
F80,23,23,35,213,8th Fighter Bomber Group,8/13/1950,,0,0,0,
F80,32,32,56,254,49th Fighter Bomber Group,8/14/1950,,0,0,0,
F80,36,33,56,254,49th Fighter Bomber Group,8/14/1950,,0,0,0,
F80,28,28,86,265,8th Fighter Bomber Group,8/14/1950,,0,0,0,1
F80,32,31,41,219,49th Fighter Bomber Group,8/15/1950,,0,0,0,
F80,35,35,64,234,49th Fighter Bomber Group,8/15/1950,,0,0,0,
F80,31,30,46,290,8th Fighter Bomber Group,8/15/1950,,0,0,0,
F80,36,34,50,267,49th Fighter Bomber Group,8/16/1950,,0,0,0,
F80,32,32,44,197,49th Fighter Bomber Group,8/16/1950,,0,0,0,
F80,27,26,35,203,8th Fighter Bomber Group,8/16/1950,,0,0,0,
F80,30,30,64,294,49th Fighter Bomber Group,8/17/1950,4000,0,0,0,
F80,30,28,55,151,49th Fighter Bomber Group,8/17/1950,,0,0,0,
F80,41,40,81,255,8th Fighter Bomber Group,8/17/1950,,0,1,0,1
F80,43,43,101,414,49th Fighter Bomber Group,8/18/1950,4000,0,0,0,1
F80,39,36,97,369,49th Fighter Bomber Group,8/18/1950,,0,0,0,
F80,44,42,80,441,8th Fighter Bomber Group,8/18/1950,,0,0,0,3
F80,23,22,28,173,N/A,8/19/1950,,0,0,0,
F80,28,28,61,261,N/A,8/19/1950,,0,0,0,
F80,25,25,46,200,N/A,8/19/1950,,0,0,0,
F80,12,4,18,55,N/A,8/20/1950,,0,0,0,
F80,4,4,15,34,N/A,8/20/1950,,0,0,0,
F80,27,27,88,270,N/A,8/21/1950,,0,0,0,
F80,24,24,71,184,N/A,8/21/1950,,0,0,0,
F80,26,24,108,264,N/A,8/21/1950,,0,0,0,
F80,32,30,55,165,N/A,8/22/1950,,0,0,0,
F80,33,30,116,311,N/A,8/22/1950,,0,0,0,
F80,35,35,116,447,N/A,8/22/1950,,0,0,0,
F80,32,32,81,430,N/A,8/23/1950,,0,0,0,
F80,36,36,86,282,N/A,8/23/1950,,0,0,0,
F80,35,35,66,438,N/A,8/23/1950,,0,0,0,
F80,36,35,66,279,N/A,8/24/1950,,0,0,0,
F80,35,35,60,291,N/A,8/24/1950,,0,0,0,
F80,33,33,51,309,N/A,8/24/1950,,0,0,0,
F80,20,20,,168,N/A,8/25/1950,,0,0,0,
F80,19,19,,166,N/A,8/25/1950,,0,0,0,
F80,16,16,,117,N/A,8/25/1950,,0,0,0,
F80,35,35,63,421,N/A,8/26/1950,,0,0,4,
F80,23,21,44,150,N/A,8/26/1950,,0,0,0,
F80,22,22,20,359,N/A,8/26/1950,,0,0,0,3
F80,24,24,15,223,N/A,8/27/1950,,0,0,0,
F80,24,20,,122,N/A,8/27/1950,,0,0,0,
F80,30,30,98,264,N/A,8/28/1950,,0,0,0,1
F80,29,29,95,128,N/A,8/28/1950,,0,0,0,
F80,26,25,92,263,N/A,8/28/1950,,0,0,0,
F80,30,30,56,247,N/A,8/29/1950,,0,0,0,
F80,30,30,80,265,N/A,8/29/1950,,0,0,0,
F80,29,27,72,261,N/A,8/29/1950,,0,0,0,
F80,28,28,103,323,N/A,8/30/1950,,0,0,0,
F80,28,25,89,264,N/A,8/30/1950,,0,0,0,
F80,28,28,27,262,N/A,8/30/1950,,0,0,0,
F80,30,29,76,293,N/A,8/31/1950,,0,0,0,
F80,30,30,54,266,N/A,8/31/1950,,0,0,0,
F80,26,26,70,335,N/A,8/31/1950,,0,0,0,1
F80,36,36,76,343,N/A,9/1/1950,,0,0,0,
F80,30,27,,269,N/A,9/1/1950,,0,0,0,1
F80,34,34,109,728,N/A,9/1/1950,,0,0,0,1
F80,26,26,38,289,N/A,9/2/1950,,0,0,0,
F80,28,28,,258,N/A,9/2/1950,,1,1,0,
F80,26,26,59,281,N/A,9/2/1950,,0,0,0,
F80,31,30,130,258,N/A,9/3/1950,,0,0,0,
F80,23,22,94,232,N/A,9/3/1950,,0,0,0,
F80,24,24,120,194,N/A,9/3/1950,,0,0,0,2
F80,28,28,119,292,N/A,9/4/1950,,0,0,0,
F80,30,30,126,236,N/A,9/4/1950,,0,0,0,
F80,31,31,146,266,N/A,9/4/1950,,1,1,0,3
F80,4,4,13,14,N/A,9/5/1950,,0,0,0,
F80,12,12,12,72,N/A,9/5/1950,,0,0,0,
F80,54,53,184,332,N/A,9/6/1950,,1,1,0,
F80,49,48,243,439,N/A,9/6/1950,,0,0,0,1
F80,42,41,270,508,N/A,9/6/1950,,0,0,0,1
F80,36,35,138,418,N/A,9/7/1950,,0,0,0,
F80,32,28,119,245,N/A,9/7/1950,,0,0,0,
F80,29,29,102,331,N/A,9/7/1950,,0,0,0,1
F80,10,10,4,61,N/A,9/8/1950,,0,0,0,
F80,7,7,,34,N/A,9/8/1950,,0,0,0,
F80,20,20,,138,N/A,9/8/1950,,0,0,0,
F80,28,28,24,156,N/A,9/9/1950,,0,0,0,
F80,28,28,21,212,N/A,9/9/1950,,0,0,0,
F80,16,16,22,67,N/A,9/9/1950,,0,0,0,1
F80,26,26,62,139,N/A,9/9/1950,,0,0,0,
F80,27,27,55,307,N/A,9/10/1950,,0,0,0,
F80,26,26,46,143,N/A,9/10/1950,,0,0,0,
F80,29,29,43,210,N/A,9/10/1950,,0,0,0,
F80,26,26,78,190,N/A,9/10/1950,,1,1,0,
F80,41,41,148,377,N/A,9/11/1950,,0,0,0,
F80,40,38,80,359,N/A,9/11/1950,,0,0,0,
F80,45,42,116,326,N/A,9/11/1950,,0,0,0,
F80,49,49,159,409,N/A,9/11/1950,,0,1,0,2
F80,28,28,95,289,N/A,9/12/1950,,0,0,0,
F80,38,38,41,246,N/A,9/12/1950,,0,0,0,
F80,29,25,90,380,N/A,9/12/1950,,0,0,0,
F80,28,26,29,297,N/A,9/12/1950,,0,0,4,
F80,19,18,30,185,N/A,9/14/1950,,0,0,0,
F80,15,15,48,162,N/A,9/14/1950,,1,0,0,
F80,27,17,56,190,N/A,9/14/1950,,0,0,0,
F80,22,22,55,223,N/A,9/14/1950,,0,0,0,
F80,28,27,81,233,N/A,9/15/1950,,1,1,0,
F80,35,34,96,336,N/A,9/15/1950,,1,1,0,1
F80,34,32,64,236,N/A,9/15/1950,,0,0,0,1
F80,41,41,86,364,N/A,9/15/1950,,0,0,0,
F80,20,20,22,163,N/A,9/16/1950,,0,0,0,
F80,16,15,14,22,N/A,9/16/1950,,0,0,0,
F80,25,24,33,146,N/A,9/16/1950,,0,0,0,
F80,20,20,65,213,N/A,9/16/1950,,0,0,0,
F80,20,19,29,89,N/A,9/17/1950,,0,0,0,
F80,19,18,62,163,N/A,9/17/1950,,0,0,0,
F80,12,12,35,118,N/A,9/17/1950,,0,0,0,
F80,18,18,36,143,N/A,9/17/1950,,0,0,0,
F80,32,31,75,246,N/A,9/18/1950,,0,0,0,
F80,31,30,171,313,N/A,9/18/1950,,0,0,0,
F80,36,34,105,292,N/A,9/18/1950,,0,0,0,
F80,31,31,186,248,N/A,9/18/1950,,0,0,0,1
F80,39,39,96,310,N/A,9/19/1950,,0,0,0,
F80,38,38,100,311,N/A,9/19/1950,,0,0,0,
F80,36,36,111,352,N/A,9/19/1950,,0,0,0,
F80,39,39,104,340,N/A,9/19/1950,,0,0,0,1
F80,40,38,103,393,N/A,9/20/1950,,0,0,0,
F80,32,31,109,252,N/A,9/20/1950,,0,0,0,
F80,31,30,78,318,N/A,9/20/1950,,0,0,0,
F80,32,32,106,363,N/A,9/20/1950,,0,0,0,
F80,40,40,104,404,N/A,9/21/1950,,0,0,0,
F80,38,37,86,331,N/A,9/21/1950,,0,0,0,
F80,39,38,127,417,N/A,9/21/1950,,0,0,0,
F80,30,30,101,368,N/A,9/21/1950,,0,0,0,
F80,42,40,100,446,N/A,9/22/1950,,0,0,0,
F80,41,40,88,271,N/A,9/22/1950,,0,0,0,
F80,34,34,54,268,N/A,9/22/1950,,0,0,0,
F80,35,35,109,394,N/A,9/22/1950,,0,0,0,
F80,38,37,99,293,N/A,9/23/1950,,0,0,0,
F80,37,37,79,255,N/A,9/23/1950,,0,0,0,
F80,38,36,79,339,N/A,9/23/1950,,0,0,0,
F80,36,36,82,325,N/A,9/23/1950,,0,0,0,1
F80,35,34,63,302,N/A,9/24/1950,,0,0,0,
F80,25,25,60,180,N/A,9/24/1950,,0,0,0,
F80,24,24,26,131,N/A,9/24/1950,,0,0,0,
F80,18,18,32,12,N/A,9/24/1950,,0,0,0,
F80,16,16,43,147,N/A,9/24/1950,,0,0,0,1
F80,17,17,31,200,N/A,9/24/1950,,0,0,0,
F80,16,15,29,140,N/A,9/25/1950,,0,0,0,
F80,12,11,12,49,N/A,9/25/1950,,0,0,0,
F80,20,20,50,189,N/A,9/25/1950,,0,0,0,1
F80,16,16,32,76,N/A,9/25/1950,,0,0,0,
F80,15,15,28,98,N/A,9/25/1950,,0,0,0,
F80,12,12,39,102,N/A,9/25/1950,,0,0,0,
F80,12,12,17,89,N/A,9/26/1950,,0,0,0,
F80,16,12,9,20,N/A,9/26/1950,,0,0,0,
F80,11,11,31,97,N/A,9/26/1950,,0,0,0,
F80,29,29,42,71,N/A,9/26/1950,,0,0,0,
F80,27,26,100,218,N/A,9/26/1950,,0,0,0,
F80,32,32,42,247,N/A,9/26/1950,,0,0,0,
F80,28,26,22,94,N/A,9/28/1950,,0,0,0,
F80,27,27,50,124,N/A,9/28/1950,,0,0,0,
F80,29,29,30,155,N/A,9/28/1950,,0,0,0,
F80,29,28,34,114,N/A,9/28/1950,,0,0,0,
F80,23,23,42,120,N/A,9/28/1950,,0,0,0,
F80,36,36,104,283,N/A,9/28/1950,,0,0,0,
F80,28,26,90,170,N/A,9/29/1950,,0,0,0,
F80,36,33,8,124,N/A,9/29/1950,,0,0,0,
F80,38,38,100,75,N/A,9/29/1950,,0,0,0,
F80,41,37,28,110,N/A,9/29/1950,,0,0,0,1
F80,37,37,30,106,N/A,9/29/1950,,0,0,0,
F80,20,20,,165,N/A,9/29/1950,26000,0,0,0,
F80,24,21,20,33,N/A,9/30/1950,,0,0,0,
F80,27,26,15,98,N/A,9/30/1950,,0,0,0,
F80,23,23,32,141,N/A,9/30/1950,,0,0,2,
F80,44,43,69,92,N/A,9/30/1950,42000,0,0,0,1
F80,4,4,24,17,N/A,9/30/1950,,0,0,0,
F80,27,27,100,300,N/A,9/30/1950,,0,0,0,
F80,32,30,37,23,N/A,10/1/1950,,0,0,0,
F80,34,33,14,139,N/A,10/1/1950,,0,0,0,
F80,24,24,24,120,N/A,10/1/1950,,0,0,0,
F80,23,23,77,155,N/A,10/1/1950,,0,0,0,
F80,16,16,44,115,N/A,10/1/1950,,0,0,0,
F80,16,16,38,133,N/A,10/1/1950,,0,0,0,
F80,45,44,62,134,N/A,10/2/1950,,1,1,0,
F80,37,37,64,124,N/A,10/2/1950,,0,0,0,
F80,36,36,42,164,N/A,10/2/1950,,0,0,0,
F80,24,23,11,147,N/A,10/2/1950,,0,0,0,
F80,15,13,42,109,N/A,10/2/1950,,1,0,0,
F80,20,20,26,190,N/A,10/2/1950,,0,0,0,
F80,37,37,150,232,N/A,10/3/1950,,0,0,0,
F80,38,38,70,81,N/A,10/3/1950,,1,1,0,
F80,19,19,63,66,N/A,10/3/1950,,0,0,0,
F80,15,15,40,71,N/A,10/3/1950,,0,0,0,
F80,9,9,24,75,N/A,10/3/1950,2000,0,0,0,
F80,11,10,13,68,N/A,10/3/1950,,0,0,0,1
F80,29,29,69,226,N/A,10/5/1950,,0,0,0,
F80,32,31,100,340,N/A,10/5/1950,,0,0,0,1
F80,23,23,40,90,N/A,10/5/1950,,0,0,0,
F80,31,31,74,82,N/A,10/5/1950,,0,0,0,
F80,28,28,10,91,N/A,10/5/1950,,0,0,0,
F80,35,33,51,168,N/A,10/5/1950,,0,0,0,
F80,32,31,119,154,N/A,10/6/1950,,0,0,0,
F80,32,30,70,101,N/A,10/6/1950,,0,0,0,
F80,31,31,47,205,N/A,10/6/1950,,0,0,0,
F80,44,44,82,174,N/A,10/6/1950,,0,0,0,
F80,28,25,51,140,N/A,10/6/1950,,0,0,0,
F80,35,34,62,158,N/A,10/6/1950,,0,0,0,
F80,35,35,51,142,N/A,10/7/1950,,0,0,0,
F80,35,35,88,133,N/A,10/7/1950,,0,0,0,
F80,34,34,91,198,N/A,10/7/1950,,0,0,0,
F80,35,33,73,208,N/A,10/7/1950,,2,1,0,
F80,31,31,56,158,N/A,10/7/1950,,1,1,0,
F80,35,34,85,171,N/A,10/7/1950,,0,0,0,
F80,26,25,28,64,N/A,10/8/1950,,0,0,0,
F80,25,25,31,33,N/A,10/8/1950,,0,0,0,1
F80,25,25,64,156,N/A,10/8/1950,,0,0,0,1
F80,40,40,102,249,N/A,10/8/1950,,0,0,0,
F80,30,30,51,135,N/A,10/8/1950,,1,1,0,
F80,39,36,49,183,N/A,10/8/1950,,0,0,0,
F80,4,4,8,37,N/A,10/9/1950,,0,0,0,
F80,4,4,7,37,N/A,10/9/1950,,0,0,0,
F80,39,38,102,246,N/A,10/9/1950,,0,0,0,
F80,31,31,90,264,N/A,10/9/1950,,0,0,0,
F80,35,35,133,238,N/A,10/9/1950,,0,0,0,
F80,4,4,7,39,N/A,10/10/1950,,0,0,0,
F80,4,4,8,39,N/A,10/10/1950,,0,0,0,1
F80,8,7,13,41,N/A,10/10/1950,,0,0,0,
F80,47,43,237,297,N/A,10/10/1950,,0,0,0,
F80,32,32,105,124,N/A,10/10/1950,,0,0,0,
F80,31,31,165,210,N/A,10/10/1950,,0,0,0,
F80,24,24,14,76,N/A,10/11/1950,,0,0,0,1
F80,18,18,44,135,N/A,10/11/1950,,0,0,0,
F80,14,13,16,86,N/A,10/11/1950,,0,0,0,
F80,12,12,45,51,N/A,10/11/1950,,0,0,0,
F80,12,8,38,23,N/A,10/11/1950,,0,0,0,
F80,12,10,53,73,N/A,10/11/1950,,0,0,0,
F80,27,27,31,155,N/A,10/12/1950,,0,0,0,
F80,27,27,37,220,N/A,10/12/1950,,0,0,0,
F80,27,27,21,128,N/A,10/12/1950,,0,0,0,
F80,32,31,95,194,N/A,10/12/1950,,0,0,0,
F80,32,31,116,226,N/A,10/12/1950,,0,0,0,
F80,31,30,106,243,N/A,10/12/1950,,0,0,0,
F80,36,35,65,184,N/A,10/13/1950,,0,0,0,
F80,29,27,45,260,N/A,10/13/1950,,0,0,0,
F80,32,31,48,214,N/A,10/13/1950,,0,0,0,
F80,36,36,111,211,N/A,10/13/1950,,0,0,0,
F80,35,33,88,157,N/A,10/13/1950,,0,0,0,
F80,34,34,113,212,N/A,10/13/1950,,0,0,0,
F80,30,29,54,233,N/A,10/14/1950,,0,0,0,
F80,34,32,89,314,N/A,10/14/1950,,0,0,0,
F80,35,34,60,290,N/A,10/14/1950,,0,0,0,
F80,35,35,98,230,N/A,10/14/1950,,0,0,0,
F80,34,34,122,278,N/A,10/14/1950,32000,0,0,0,
F80,32,32,63,144,N/A,10/14/1950,,0,0,0,
F80,30,29,42,175,N/A,10/15/1950,,0,0,0,
F80,24,24,48,257,N/A,10/15/1950,,0,0,0,
F80,23,23,44,168,N/A,10/15/1950,,0,0,0,2
F80,30,30,88,160,N/A,10/15/1950,,0,0,0,
F80,32,32,85,145,N/A,10/15/1950,,0,0,0,1
F80,32,31,72,160,N/A,10/15/1950,,0,0,0,
F80,14,14,18,71,N/A,10/16/1950,,0,0,0,5
F80,20,19,36,173,N/A,10/16/1950,,1,0,0,2
F80,15,15,17,108,N/A,10/16/1950,,0,0,0,
F80,8,7,15,5,N/A,10/16/1950,,0,0,0,
F80,4,3,11,9,N/A,10/16/1950,,0,0,0,
F80,4,4,14,34,N/A,10/16/1950,,0,0,0,
F80,27,26,30,126,N/A,10/17/1950,,0,0,0,
F80,40,40,62,251,N/A,10/17/1950,,0,0,0,
F80,29,26,31,177,N/A,10/17/1950,,0,0,0,
F80,4,4,10,13,N/A,10/17/1950,,0,0,0,
F80,3,3,12,9,N/A,10/17/1950,,0,0,0,
F80,4,4,15,19,N/A,10/17/1950,,0,0,0,
F80,41,41,,283,N/A,10/18/1950,,1,0,0,
F80,43,43,50,315,N/A,10/18/1950,,0,0,0,
F80,35,34,60,287,N/A,10/18/1950,,0,0,0,1
F80,36,34,101,189,N/A,10/18/1950,,0,0,0,
F80,39,38,126,140,N/A,10/18/1950,,0,0,0,
F80,35,35,95,189,N/A,10/18/1950,,0,0,0,
F80,29,29,,279,N/A,10/19/1950,,0,0,0,
F80,32,32,,203,N/A,10/19/1950,,0,0,0,1
F80,30,30,,171,N/A,10/19/1950,,1,1,0,
F80,20,20,44,93,N/A,10/19/1950,,0,0,0,
F80,20,20,61,104,N/A,10/19/1950,,0,0,0,
F80,18,18,48,83,N/A,10/19/1950,,0,0,0,
F80,12,12,,78,N/A,10/20/1950,,0,0,0,
F80,19,19,,1,N/A,10/20/1950,,2,1,0,
F80,16,15,,75,N/A,10/20/1950,,0,0,0,
F80,42,41,8,200,N/A,10/20/1950,,0,0,0,
F80,33,33,59,236,N/A,10/20/1950,,0,0,0,
F80,36,36,38,219,N/A,10/20/1950,,0,0,0,
F80,21,21,,118,N/A,10/21/1950,,0,0,0,
F80,17,15,,65,N/A,10/21/1950,,0,1,0,
F80,15,13,,75,N/A,10/21/1950,,0,0,0,
F80,28,28,27,163,N/A,10/21/1950,,0,0,0,
F80,23,23,47,86,N/A,10/21/1950,4000,0,0,0,
F80,24,24,48,149,N/A,10/21/1950,,0,0,0,
F80,27,27,7,79,N/A,10/22/1950,,0,0,0,
F80,20,18,,76,N/A,10/22/1950,,0,0,0,
F80,17,17,7,76,N/A,10/22/1950,,0,0,0,
F80,34,34,12,62,N/A,10/22/1950,,0,0,0,
F80,32,32,46,181,N/A,10/22/1950,14000,0,0,0,
F80,24,24,61,134,N/A,10/22/1950,,0,0,0,
F80,4,4,,24,N/A,10/23/1950,,0,0,0,
F80,36,36,108,528,N/A,10/23/1950,,0,0,0,
F80,26,26,38,112,N/A,10/23/1950,,1,1,0,
F80,32,30,51,187,N/A,10/23/1950,,0,0,0,
F80,28,28,31,106,N/A,10/23/1950,,0,0,0,
F80,26,24,20,156,N/A,10/24/1950,,0,0,0,
F80,20,19,40,176,N/A,10/24/1950,,0,0,0,
F80,25,25,33,110,N/A,10/24/1950,,0,0,0,
F80,27,26,48,108,N/A,10/24/1950,,0,0,0,
F80,34,32,51,110,N/A,10/24/1950,,0,0,0,
F80,24,24,18,192,N/A,10/25/1950,,0,0,0,
F80,24,24,19,193,N/A,10/25/1950,,0,0,0,
F80,24,24,,135,N/A,10/25/1950,,0,0,0,
F80,25,24,25,89,N/A,10/25/1950,,0,0,0,
F80,29,29,,75,N/A,10/25/1950,,0,0,0,
F80,26,22,45,76,N/A,10/25/1950,,0,0,0,
F80,10,9,6,53,N/A,10/26/1950,,0,0,0,
F80,12,12,13,99,N/A,10/26/1950,,0,0,0,
F80,19,17,41,156,N/A,10/26/1950,,0,0,0,
F80,16,16,16,161,N/A,10/26/1950,,0,0,0,
F80,19,19,,80,N/A,10/26/1950,,0,0,0,
F80,20,20,39,196,N/A,10/27/1950,,0,0,0,
F80,11,11,14,81,N/A,10/27/1950,,0,0,0,
F80,23,23,44,89,N/A,10/27/1950,,0,0,0,
F80,18,18,53,97,N/A,10/27/1950,,0,0,0,
F80,12,12,22,117,N/A,10/28/1950,,0,0,0,
F80,15,14,25,136,N/A,10/28/1950,,0,0,0,
F80,23,23,46,74,N/A,10/28/1950,,0,0,0,
F80,3,3,18,22,N/A,10/28/1950,,0,0,0,
F80,19,19,70,133,N/A,10/28/1950,,0,0,0,
F80,16,16,38,163,N/A,10/29/1950,,1,0,0,
F80,16,16,33,242,N/A,10/29/1950,,1,0,0,
F80,12,12,31,74,N/A,10/29/1950,,0,0,0,1
F80,28,27,64,235,N/A,10/29/1950,,0,0,0,
F80,28,28,84,184,N/A,10/29/1950,,0,0,0,
F80,12,11,42,113,N/A,10/29/1950,,0,0,0,
F80,23,23,76,147,N/A,10/30/1950,,0,0,0,
F80,20,19,58,201,N/A,10/30/1950,,0,0,0,
F80,11,9,37,93,N/A,10/30/1950,,0,0,0,1
F80,28,28,83,181,N/A,10/30/1950,,1,0,0,
F80,28,28,94,212,N/A,10/30/1950,,0,0,0,
F80,43,42,125,432,N/A,10/31/1950,,0,0,0,
F80,38,38,84,415,N/A,10/31/1950,,0,0,0,
F80,39,39,112,368,N/A,10/31/1950,,0,0,0,
F80,24,24,74,153,N/A,10/31/1950,,0,0,0,
F80,20,20,59,104,N/A,10/31/1950,,0,0,0,
F80,20,20,69,175,N/A,10/31/1950,,0,0,0,
F80,29,28,92,181,N/A,11/1/1950,,1,1,0,
F80,28,28,97,232,N/A,11/1/1950,,0,0,0,
F80,32,31,80,152,N/A,11/1/1950,,0,0,0,
F80,19,19,42,919,N/A,11/1/1950,,0,0,0,
F80,20,20,51,126,N/A,11/1/1950,,0,0,0,
F80,20,20,78,141,N/A,11/1/1950,,0,0,0,
F80,24,22,33,134,N/A,11/2/1950,,0,0,0,
F80,27,27,64,130,N/A,11/2/1950,,0,0,0,1
F80,24,24,71,189,N/A,11/2/1950,,0,0,0,
F80,18,14,52,155,N/A,11/2/1950,,0,0,0,
F80,24,23,82,128,N/A,11/2/1950,4000,0,0,3,
F80,30,30,76,135,N/A,11/2/1950,,0,0,0,
F80,26,26,103,314,N/A,11/3/1950,,0,0,0,
F80,32,31,87,230,N/A,11/3/1950,,0,0,0,
F80,30,30,33,209,N/A,11/3/1950,,0,0,2,1
F80,31,31,75,150,N/A,11/3/1950,,0,0,0,
F80,26,24,78,177,N/A,11/3/1950,4000,0,0,0,
F80,26,25,64,105,N/A,11/3/1950,,0,0,0,
F80,27,27,32,94,N/A,11/4/1950,,0,0,0,
F80,7,7,24,53,N/A,11/4/1950,,0,0,0,
F80,8,8,15,49,N/A,11/4/1950,,0,0,0,
F80,2,2,,,N/A,11/4/1950,,0,0,0,
F80,43,43,130,470,N/A,11/5/1950,,0,0,0,1
F80,39,39,160,464,N/A,11/5/1950,,0,0,0,
F80,40,38,120,349,N/A,11/5/1950,,0,0,0,1
F80,32,30,149,165,N/A,11/5/1950,,1,1,0,
F80,27,26,80,182,N/A,11/5/1950,8000,0,0,0,
F80,38,38,138,261,N/A,11/5/1950,,0,0,0,
F80,22,21,68,243,N/A,11/6/1950,,1,0,0,
F80,28,28,87,209,N/A,11/6/1950,,0,0,0,
F80,15,15,44,202,N/A,11/6/1950,,0,0,0,
F80,20,20,72,209,N/A,11/6/1950,,0,0,0,
F80,23,23,70,284,N/A,11/6/1950,4000,0,0,0,
F80,23,23,89,230,N/A,11/6/1950,,0,0,0,
